アテント履いて、あっ！転倒！！,3.5,2,アテント 履い て あっ 転倒,アテントハイテアッテントウ
炭は隅に置けない！,2.5,2,炭 は 隅 に 置け ない,スミワスミニオケナイ
貝料理食ったら、かいぃ～の！,2.5,2,貝 料理 食っ たら かい ぃの,カイリョウリクッタラカイぃの
店を見せびらかす！,2.5,2,店 を 見せびらかす,ミセオミセビラカス
岐阜からギフトが届いた！！,3.0,2,岐阜 から ギフト が 届い た,ギフカラギフトガトドイタ
福井の服いい！！,2.5,2,福井 の 服 いい,フクイノフクイイ
ジューシーな食感を重視！,3.6,3,ジューシー な 食 感 を 重視,ジューシーナショクカンオジュウシ
佐賀を探してたんだよ！！,2.5,2,佐賀 を 探し て た ん だ よ,サガオサガシテタンダヨ
砂で汚すな！,2.5,2,砂 で 汚す な,スナデケガスナ
あさりを、あさりに行こう！,3.0,1,あさり を あさり に 行こ う,アサリオアサリニイコウ
ジャッキーが邪気払い,2.0,1,ジャッキー が 邪気 払い,ジャッキーガジャキハライ
ジョージの昼の情事,3.0,1,ジョージ の 昼 の 情事,ジョージノヒルノジョウジ
豪華なゴーカート！,2.5,2,豪華 な ゴー カート,ゴウカナゴーカート
根室で、眠ろう！！,3.0,2,根室 で 眠ろ う,ネムロデネムロウ
ゲーリーは朝から下痢,2.0,1,ゲーリー は 朝 から 下痢,ゲーリーワアサカラゲリ
舞妓の麻衣子のマイコン,3.0,1,舞妓 の 麻衣子 の マイコン,マイコノマイコノマイコン
後藤ん家のご当地グルメ,4.0,1,後藤 ん 家 の ご 当地 グルメ,ゴトウンイエノゴトウチグルメ
栗をクリックすると痛い,1.0,1,栗 を クリック する と 痛い,クリオクリックスルトイタイ
舞子の仕事が舞い込んだ,3.0,1,舞子 の 仕事 が 舞い込ん だ,マイコノシゴトガマイコンダ
介護の会合,2.0,2,介護 の 会合,カイゴノカイゴウ
ジェシカ歯科,2.0,1,ジェシカ 歯科,ジェシカシカ
新婦が神父と新譜をリリース,2.0,1,新婦 が 神父 と 新譜 を リリース,シンプガシンプトシンプオリリース
近藤氏のコンドーム,2.0,3,近藤 氏 の コンドーム,コンドウシノコンドーム
古墳に興奮,3.0,1,古墳 に 興奮,コフンニコウフン
先頭に立って銭湯で戦闘する,2.0,1,先頭 に 立っ て 銭湯 で 戦闘 する,セントウニタッテセントウデセントウスル
オラのオーラ,1.0,1,オラ の オーラ,オラノオーラ
支那はしなしな,3.0,1,支那 は し なし な,支那ワシナシナ
傘で、かさばる,2.0,1,傘 で かさばる,カサデカサバル
端午の節句でタンゴ,3.0,1,端午 の 節句 で タンゴ,タンゴノセックデタンゴ
損したジョンソン,2.0,1,損 し た ジョンソン,ソンシタジョンソン
家裁が火災,3.0,1,家裁 が 火災,カサイガカサイ
泉ピンコにピンコ立ち,4.0,1,泉 ピンコ に ピンコ 立ち,イズミピンコニピンコタチ
奇抜な騎馬戦,2.0,1,奇抜 な 騎馬 戦,キバツナキバセン
グンゼの軍勢,3.0,2,グンゼ の 軍勢,グンゼノグンゼイ
とうとう父さんにトートバッグ,3.0,1,とうとう 父さん に トートバッグ,トウトウトウサンニトートバッグ
お寺のテラス,3.0,1,お寺 の テラス,オテラノテラス
ロスで荷を降ろす,3.0,1,ロス で 荷 を 降ろす,ロスデニオオロス
葛飾区では、カツしか食わない。,3.0,2,葛飾 区 で は カツ しか 食わ ない,カツシカクデワカツシカクワナイ
ライターで、腹痛（はらいた）,3.0,1,ライター で 腹痛 はらい た,ライターデハライタハライタ
シメを楽しめ,3.0,1,シメ を 楽しめ,シメオタノシメ
デスノートですの。,4.0,1,デスノート です の,デスノートデスノ
鰤とブリトー,3.0,1,鰤 と ブリ トー,ブリトブリトー
すっぽん鍋のスポンサー,2.0,1,すっぽん 鍋 の スポンサー,スッポンナベノスポンサー
二日酔いは、普通かよ！,3.0,1,二日酔い は 普通 か よ,フツカヨイワフツウカヨ
インドに引導,3.0,1,インド に 引導,インドニインドウ
新世代シンセだいっ,3.0,1,新 世代 シン セ だ いっ,シンセダイシンセダイッ
韓国に勧告,3.0,1,韓国 に 勧告,カンコクニカンコク
胃炎が癒えん,2.0,1,胃炎 が 癒え ん,イエンガイエン
調味料で、超魅了！,3.0,1,調味 料 で 超 魅了,チョウミリョウデチョウミリョウ
官庁で浣腸,3.0,2,官庁 で 浣腸,カンチョウデカンチョウ
フーミンは不眠,3.0,1,フー ミン は 不眠,フーミンワフミン
トンガで、おとんが、とんがる,3.0,1,トンガ で おと ん が とんがる,トンガデオトンガトンガル
明石で赤潮,2.0,1,明石 で 赤潮,アカシデアカシオ
至るところで、イタルタス通信,3.0,1,至る ところ で イタルタス 通信,イタルトコロデイタルタスツウシン
井原はいい腹,3.0,1,井原 は いい 腹,イハラワイイハラ
数万も、すまん・・・,4.0,1,数 万 も すまん,スウマンモスマン
福田副大臣,3.0,1,福田 副 大臣,フクダフクダイジン
昨日は機能してたのに,2.0,1,昨日 は 機能 し て た のに,キノウワキノウシテタノニ
五木ひろしの思いつき,3.0,2,五木 ひろし の 思いつき,イツキヒロシノオモイツキ
池へ行けっ,2.0,1,池 へ 行け っ,イケヘイケッ
ティッシュを撤収！！,2.0,1,ティッシュ を 撤収,ティッシュオテッシュウ
マイカーだけど、まぁいいか～？,3.0,2,マイカー だ けど まぁ いい か,マイカーダケドマァイイカ
「1点の差!? 何、言ってんのさ!!」,3.7,9,1 点 の 差 何 言っ て ん の さ,1テンノサナンイッテンノサ
インコでも淫行,2.0,1,インコ で も 淫行,インコデモインコウ
電話代の話題,3.0,1,電話 代 の 話題,デンワダイノワダイ
ブラジルで豚汁,2.0,1,ブラジル で 豚汁,ブラジルデトンジル
ヒマだから肥満になる,2.0,1,ヒマ だ から 肥満 に なる,ヒマダカラヒマンニナル
同期がいるから動悸がする！,3.0,2,同期 が いる から 動悸 が する,ドウキガイルカラドウキガスル
太陽見てたら、目が痛いよう！,3.0,2,太陽 見 て たら 目 が 痛い よう,タイヨウミテタラメガイタイヨウ
道徳の問題を、どう解く？,2.5,2,道徳 の 問題 を どう 解く,ドウトクノモンダイオドウトク
「江戸っ子だ！」「えっ？どこ？？」,2.6,3,江戸 っ子 だ えっ どこ,エドッコダエッドコ
スナックで砂食う！,1.5,2,スナック で 砂 食う,スナックデスナクウ
バーで、いないいないバー！！,1.5,2,バー で い ない い ない バー,バーデイナイイナイバー
回転十字架で「開店１０時か！！」,3.5,2,回転 十字架 で 開店 １ ０ 時 か,カイテンジュウジカデカイテンイチゼロジカ
いなり寿司の、言いなり！,2.7,4,い なり 寿司 の 言いなり,イナリスシノイイナリ
鳥栖市でトスして！！,2.5,2,鳥栖 市 で トス し て,トスシデトスシテ
地井武男の地位！,2.5,2,地井 武男 の 地位,チイタケオノチイ
ウレタンは売れたん？,2.6,5,ウレタン は 売れ た ん,ウレタンワウレタン
浦和で裏技披露！,3.5,2,浦和 で 裏 技 披露,ウラワデウラワザヒロウ
ＡＵは英雄だ！！,2.0,1,Ａ Ｕ は 英雄 だ,エイユーワエイユウダ
携帯で髪の毛挟んで毛、痛い！！,4.0,1,携帯 で 髪の毛 挟ん で 毛 痛い,ケイタイデカミノケハサンデケイタイ
紅一点が、こう言ってんだろ！！,3.0,1,紅一点 が こう 言っ て ん だろ,コウイッテンガコウイッテンダロ
消火できたでしょうか？？,3.3,3,消火 でき た でしょ う か,ショウカデキタデショウカ
セーター見せーた！,2.0,1,セーター 見せ ー た,セーターミセータ
政治家のメシは、ソーセージか？,3.0,1,政治 家 の メシ は ソーセージ か,セイジカノメシワソーセージカ
村長の意見を尊重しよう！！,2.0,1,村長 の 意見 を 尊重 しよ う,ソンチョウノイケンオソンチョウシヨウ
ニセの老舗！,3.0,1,ニセ の 老舗,ニセノシニセ
海産物買って解散！！,2.0,1,海産物 買っ て 解散,カイサンブツカッテカイサン
栄作さんの、えぇ作品！！,3.0,1,栄作 さん の え ぇ 作品,エイサクサンノエぇサクヒン
効率良く、凍り付く・・・,3.6,3,効率 良く 凍り付く,コウリツヨクコオリツク
政府のセーフティーガード,2.0,1,政府 の セーフティー ガード,セイフノセーフティーガード
ごくせんが苦戦する,3.0,1,ごく せん が 苦戦 する,ゴクセンガクセンスル
チューインガムに注意,3.0,1,チューインガム に 注意,チューインガムニチュウイ
国名を克明に記す,2.0,1,国名 を 克明 に 記す,コクメイオコクメイニシルス
コンゴ共和国の今後について,3.0,1,コンゴ 共和 国 の 今後 について,コンゴキョウワコクノコンゴニツイテ
浦賀の裏が崩れた,2.0,1,浦賀 の 裏 が 崩れ た,ウラガノウラガクズレタ
青木が、あ、起きた,1.0,1,青木 が あ 起き た,アオキガアオキタ
白書読んでハックション,2.0,1,白書 読ん で ハックション,ハクショヨンデハックション
捨てられたステファニー,2.0,1,捨て られ た ステファニー,ステラレタステファニー
ギャラリーのギャラいくら？,3.0,1,ギャラリー の ギャラ いくら,ギャラリーノギャライクラ
オカンがお燗,3.0,1,オカン が お 燗,オカンガオカン
刑事の掲示板,2.0,1,刑事 の 掲示板,ケイジノケイジバン
色々な異論,3.0,1,色々 な 異論,イロイロナイロン
団塊世代の段階,2.0,1,団塊 世代 の 段階,ダンカイセダイノダンカイ
既知の基地,2.0,1,既知 の 基地,キチノキチ
入荷した途端に乳化,3.0,1,入荷 し た 途端 に 乳化,ニュウカシタトタンニニュウカ
高官を交換,2.0,1,高官 を 交換,コウカンオコウカン
オカンの悪寒,3.0,1,オカン の 悪寒,オカンノオカン
ナイロンへ異論,2.0,1,ナイロン へ 異論,ナイロンヘイロン
バイトはヤバいと思う,3.0,1,バイト は ヤバ いと 思う,バイトワヤバイトオモウ
セイロン島で正論,3.0,1,セイロン 島 で 正論,セイロントウデセイロン
伊藤園に遠縁の親戚がいる,3.0,1,伊藤園 に 遠縁 の 親戚 が いる,イトウエンニトオエンノシンセキガイル
天職に転職した,3.0,2,天職 に 転職 し た,テンショクニテンショクシタ
男同士でどうしよう・・・,2.0,1,男 同士 で どう しよ う,オトコドウシデドウシヨウ
高齢化社会での恒例行事,2.0,1,高齢 化 社会 で の 恒例 行事,コウレイカシャカイデノコウレイギョウジ
結婚式後に血痕発見,2.0,1,結婚式 後 に 血痕 発見,ケッコンシキゴニケッコンハッケン
ジダンが示談,3.0,1,ジダン が 示談,ジダンガジダン
ジジィの時事論議,2.0,1,ジジィ の 時事 論議,ジジィノジジロンギ
デブの出不精,3.0,1,デブ の 出不精,デブノデブショウ
消化しようか？,3.0,1,消化 しよ う か,ショウカシヨウカ
渡辺が割った鍋,3.0,3,渡辺 が 割っ た 鍋,ワタナベガワッタナベ
ダッシュで奪取せよ,3.0,1,ダッシュ で 奪取 せよ,ダッシュデダッシュセヨ
遠くからトーク,2.5,2,遠く から トーク,トオクカラトーク
次郎をいじろう！,3.0,1,次郎 を いじろ う,ジロウオイジロウ
周富照が、シュート見てる！！,3.8,5,周 富 照 が シュート 見 てる,シュウトミアキラガシュートミテル
あいのりで、さぁ祈り！,3.0,1,あ いのり で さぁ 祈り,アイノリデサァイノリ
武者がムシャムシャ・・・,1.5,2,武者 が ムシャムシャ,ムシャガムシャムシャ
至急、子宮の検査が必要です,2.0,1,至急 子宮 の 検査 が 必要 です,シキュウシキュウノケンサガヒツヨウデス
新宿アルタからリアルタイムで,3.0,1,新宿 アルタ から リアルタイム で,シンジュクアルタカラリアルタイムデ
田んぼを探訪,2.0,1,田んぼ を 探訪,タンボオタンボウ
軍資金で米軍失禁,4.0,1,軍資金 で 米 軍 失禁,グンシキンデベイグンシッキン
段違いにいい団地,3.0,1,段違い に いい 団地,ダンチガイニイイダンチ
容姿は西洋式です,3.0,1,容姿 は 西洋 式 です,ヨウシワセイヨウシキデス
