僕らの蔵。,2.0,1,僕ら の 蔵,ボクラノクラ
近代の平均台。,2.0,1,近代 の 平均 台,キンダイノヘイキンダイ
竹刀を折りはしないさ。,2.0,1,竹刀 を 折り は し ない さ,シナイオオリワシナイサ
キセルを着せる,2.0,1,キセル を 着せる,キセルオキセル
すき家の牛丼が好きや!,2.0,1,すき 家 の 牛 丼 が 好き や,スキカノウシドンブリガスキヤ
このワッフル、わー古い,2.0,1,この ワッフル わ ー 古い,コノワッフルワーフルイ
桂文珍の文鎮,2.0,1,桂 文珍 の 文鎮,カツラブンチンノブンチン
趣味はシュミレーション,2.0,1,趣味 は シュミレーション,シュミワシュミレーション
相手のアイテムを貰う,2.0,1,相手 の アイテム を 貰う,アイテノアイテムオモラウ
悪路でアクロバット,3.0,1,悪 路 で アクロバット,アクミチデアクロバット
わしの鷲,1.0,1,わし の 鷲,ワシノワシ
若人は、ワー高度,2.0,1,若人 は ワー 高度,ワコウドワワーコウド
タンニンの担任,2.0,1,タンニン の 担任,タンニンノタンニン
甘美を完備,2.0,1,甘美 を 完備,カンビオカンビ
紺野まひるの真昼はどんなもの?,2.0,1,紺野 まひる の 真昼 は どんな もの,コンノマヒルノマヒルワドンナモノ
大分に王いた!,2.0,1,大分 に 王 い た,オオイタニオウイタ
部隊が舞台に上がる,2.0,1,部隊 が 舞台 に 上がる,ブタイガブタイニアガル
短章した文を嘆賞しあう,2.0,1,短章 し た 文 を 嘆賞 し あう,タンショウシタブンオタンショウシアウ
Mr.オクレは手遅れだな,2.0,1,Mr . オクレ は 手遅れ だ な,Mr.オクレワテオクレダナ
「ここ内館牧子の家だって」「巻き込まれた人だね」,2.0,1,ここ 内館 牧子 の 家 だって 巻き込ま れ た 人 だ ね,ココウチダテマキコノイエダッテマキコマレタヒトダネ
慶大の境内,2.0,1,慶大 の 境内,ケイダイノケイダイ
カラスが花枯らす,2.0,1,カラス が 花 枯らす,カラスガハナカラス
カステラを貸す寺,3.0,1,カステラ を 貸す 寺,カステラオカステラ
画用紙が養子?,3.0,2,画用紙 が 養子,ガヨウシガヨウシ
タイ人と怠慢はる,2.0,1,タイ 人 と 怠慢 はる,タイジントタイマンハル
桃井かおりの桃いい香り,3.5,2,桃井 かおり の 桃 いい 香り,モモイカオリノモモイイカオリ
機内にいる人、なんか着ない？,2.0,1,機内 に いる 人 なんか 着 ない,キナイニイルヒトナンカキナイ
天気が良くて転機迎える,2.0,1,天気 が 良く て 転機 迎える,テンキガヨクテテンキムカエル
スコットランドの酢凍っとらんと,2.0,1,スコットランド の 酢 凍っ とら ん と,スコットランドノスコオットラント
心太（ところてん）食べる所さん,2.0,1,心太 ところてん 食べる 所 さん,トコロテントコロテンタベルトコロサン
占い師の性格は表あるけど裏ないし,2.0,1,占い師 の 性格 は 表 ある けど 裏 ない し,ウラナイシノセイカクワヒョウアルケドウラナイシ
洒落だけで謝礼金を貰う,2.0,1,洒落 だけ で 謝礼 金 を 貰う,シャレダケデシャレイキンオモラウ
革を乾かす,2.0,1,革 を 乾かす,カワオカワカス
赤ちゃんの垢,1.0,1,赤ちゃん の 垢,アカチャンノアカ
加工する格好,2.0,1,加工 する 格好,カコウスルカッコウ
籾をモミまくった,2.0,1,籾 を モミ まくっ た,モミオモミマクッタ
モト冬樹もっと行け!,2.0,1,モト冬樹 もっと 行け,モトフユキモットイケ
近藤春菜に怠慢はるな,2.0,1,近藤 春菜 に 怠慢 はる な,コンドウハルナニタイマンハルナ
近藤今度どう?,2.0,1,近藤 今度 どう,コンドウコンドドウ
マイケルは、まぁまぁイケる,2.0,1,マイケル は まぁ まぁ イケ る,マイケルワマァマァイケル
深井は不快,2.0,1,深井 は 不快,フカイワフカイ
江頭2:50の絵かしら?,3.0,1,江頭 2 : 50 の 絵 かしら,エガシラ2:50ノエカシラ
ライオンの体温,2.0,1,ライオン の 体温,ライオンノタイオン
紅葉に行こうよ,2.0,1,紅葉 に 行こ う よ,コウヨウニイコウヨ
頂を登る板垣退助,2.0,1,頂 を 登る 板垣 退助,イタダキオノボルイタガキタイスケ
松永さんを待つの長～,2.0,1,松永 さん を 待つ の 長,マツナガサンオマツノチョウ
花を離す,2.0,1,花 を 離す,ハナオハナス
人にヒット,2.0,1,人 に ヒット,ヒトニヒット
たいせの体勢,2.0,1,たいせ の 体勢,タイセノタイセイ
バリ島のバリトン。,2.0,1,バリ島 の バリトン,バリトウノバリトン
アキラは、諦めた。,2.0,1,アキラ は 諦め た,アキラワアキラメタ
脇に挟んだ受話器。,2.0,1,脇 に 挟ん だ 受話器,ワキニハサンダジュワキ
イバラに威張られる。,3.0,1,イバラ に 威張ら れる,イバラニイバラレル
ジャケットじゃ決闘できない,3.5,2,ジャケット じゃ 決闘 でき ない,ジャケットジャケットウデキナイ
学ランに目がくらんだ,3.8,5,学 ラン に 目 が くらん だ,ガクランニメガクランダ
「もうしません」なんて申しません。,3.0,1,もうし ませ ん なんて 申し ませ ん,モウシマセンナンテモウシマセン
ハイテクな靴履いてく??,3.0,2,ハイテク な 靴 履い て く,ハイテクナクツハイテク
早くテントを立てんと!,4.0,2,早く テント を 立て ん と,ハヤクテントオタテント
カゴしまう鹿児島県民,2.0,2,カゴ しまう 鹿児島 県民,カゴシマウカゴシマケンミン
キャスターじゃなきゃスターじゃない。,2.0,2,キャスター じゃ なきゃ スター じゃ ない,キャスタージャナキャスタージャナイ
ケイタはスケーター。,2.0,2,ケイタ は スケーター,ケイタワスケーター
クリアファイルに栗は入る。,2.6,3,クリア ファイル に 栗 は 入る,クリアファイルニクリワハイル
模範的な、サモハンキンポー。,3.0,1,模範 的 な サモハンキンポー,モハンテキナサモハンキンポー
リッチな立地,2.0,1,リッチ な 立地,リッチナリッチ
ジャイアントシルバはジャイアンとシルバーシート兼用,2.0,1,ジャイアントシルバ は ジャイアン と シルバー シート 兼用,ジャイアントシルバワジャイアントシルバーシートケンヨウ
閣下がかっか,2.0,1,閣下 が かっか,カッカガカッカ
吉野ヶ里に行く木村佳乃、ガリガリ・・・,3.0,1,吉野 ヶ 里 に 行く 木村 佳乃 ガリガリ,ヨシノヶサトニイクキムラヨシノガリガリ
店舗はテンポいい!,2.0,1,店舗 は テンポ いい,テンポワテンポイイ
マスカット食べると、気分はまースカッとする,2.0,1,マスカット 食べる と 気分 は ま ースカッ と する,マスカットタベルトキブンワマースカットスル
ウランバートルで、ウランバトル！,3.0,1,ウランバートル で ウラン バトル,ウランバートルデウランバトル
和久井映見は和食い絵見る,2.7,4,和久井 映見 は 和 食い 絵 見る,ワクイエミワワグイエミル
脚気はカッケー,2.0,1,脚気 は カッケー,カッケワカッケー
コンゴの今後,2.0,1,コンゴ の 今後,コンゴノコンゴ
間隔の感覚,2.0,1,間隔 の 感覚,カンカクノカンカク
もののけ見たら物除ける,3.0,1,もの のけ 見 たら 物 除ける,モノノケミタラモノノゾケル
眼科で癌化発見,2.0,1,眼科 で 癌 化 発見,ガンカデガンカハッケン
フラスコを振らす子,2.0,1,フラスコ を 振ら す 子,フラスコオフラスコ
タレが垂れた,2.0,1,タレ が 垂れ た,タレガタレタ
関門で喚問,2.0,1,関門 で 喚問,カンモンデカンモン
雪駄履いて接待,2.0,1,雪駄 履い て 接待,セッタハイテセッタイ
毛筆はもう必要ない,3.0,1,毛筆 は もう 必要 ない,モウヒツワモウヒツヨウナイ
ゲイとゲートボールをする,2.0,1,ゲイ と ゲートボール を する,ゲイトゲートボールオスル
蜜を見つめる,2.0,1,蜜 を 見つめる,ミツオミツメル
以外に胃が痛い,2.0,1,以外 に 胃 が 痛い,イガイニイガイタイ
完璧主義の間寛平,2.0,1,完璧 主義 の 間 寛平,カンペキシュギノハザマカンペイ
雁字搦めの鑑真,2.0,1,雁字搦め の 鑑真,ガンジガラメノガンジン
マダムまだ無駄遣いしてんの,2.0,1,マダム まだ 無駄遣い し てん の,マダムマダムダヅカイシテンノ
危機があるキリンに焦る樹木希林,2.0,1,危機 が ある キリン に 焦る 樹木 希林,キキガアルキリンニアセルキキキリン
下北にSEAMO来た,4.0,1,下北 に SEAMO 来 た,シモキタニSEAMOキタ
カエラは帰らんば,3.0,1,カエラ は 帰ら ん ば,カエラワカエランバ
薬味する鶴を見る、やくみつる,2.0,1,薬味 する 鶴 を 見る や くみ つる,ヤクミスルツルオミルヤクミツル
不快に思うものは、麩かい?,2.0,1,不快 に 思う もの は 麩 かい,フカイニオモウモノワフスマカイ
マルコーで働くまる子,2.0,1,マルコー で 働く まる 子,マルコーデハタラクマルコ
つくしにつくシラミ。,2.0,1,つくし に つく シラミ,ツクシニツクシラミ
愛媛にえー姫,3.5,2,愛媛 に えー 姫,エヒメニエーヒメ
布巾使って腹筋,2.0,1,布巾 使っ て 腹筋,フキンツカッテフッキン
愛川欽也の借金や,3.0,1,愛川 欽也 の 借金 や,アイカワキンヤノシャッキンヤ
戸棚があるって、ホントだな?,3.0,1,戸棚 が ある って ホント だ な,トダナガアルッテホントダナ
福島県人はちゃんと服しまう,3.0,1,福島 県 人 は ちゃんと 服 しまう,フクシマケンジンワチャントフクシマウ
与作を聴いたら花よう咲く,3.0,1,与作 を 聴い たら 花 よう 咲く,ヨサクオキイタラハナヨウサク
ローマに行くと浪漫を感じる,2.5,2,ローマ に 行く と 浪漫 を 感じる,ローマニイクトロウマンオカンジル
こん平の企画コンペ,3.0,1,こん 平 の 企画 コンペ,コンタイラノキカクコンペ
よそでご飯よそうのやめや,2.0,1,よそ で ご飯 よ そう の やめ や,ヨソデゴハンヨソウノヤメヤ
ワイロで、いい声色。,3.0,1,ワイ ロ で いい 声色,ワイロデイイコワイロ
治国で遅刻,2.0,1,治国 で 遅刻,チコクデチコク
全校生徒が、善行せい!,4.0,1,全校 生徒 が 善行 せい,ゼンコウセイトガゼンコウセイ
戸棚埃がある戸田菜穂,2.0,1,戸棚 埃 が ある 戸田 菜穂,トダナホコリガアルトダナオ
大河ドラマにでるタイガー,2.0,1,大河ドラマ に でる タイガー,タイガドラマニデルタイガー
西遊記にウルさい、優木まおみ。,3.0,1,西遊 記 に ウル さい 優 木 まお み,セイユウキニウルサイユウキマオミ
役所広司が、市役所工事!,4.0,1,役所広司 が 市役所 工事,ヤクショコウジガシヤクショコウジ
おすぎは、出番多過ぎ!,3.0,1,お すぎ は 出番 多 過ぎ,オスギワデバンオオスギ
鳥羽一郎は、オートバイ遅漏・・・,3.0,1,鳥羽 一郎 は オートバイ 遅 漏,トバイチロウワオートバイオソモ
ドリカムが、段取り、噛む・・・。,3.0,1,ドリカム が 段取り 噛む,ドリカムガダンドリカム
Kyoko Fukada(深田恭子)は、強行不可だ!,3.0,1,KyokoFukada 深田 恭子 は 強行 不可 だ,KyokoFukadaフカタキョウコワキョウコウフカダ
後醍醐天皇とゴダイゴってんの!,2.0,3,後醍醐天皇 と ゴダイゴ って ん の,ゴダイゴテンノウトゴダイゴッテンノ
Zardがハザード!,2.0,1,Zard が ハザード,Zardガハザード
田中麗奈の、口下手な彼な～,3.0,1,田中 麗奈 の 口下手 な 彼 な,タナカレナノクチベタナカレナ
知念里奈が、1年Linux!,3.0,1,知念 里奈 が 1 年 Linux,チネンリナガ1ネンLinux
加藤夏希が、過当な付き合い?,4.0,1,加藤 夏希 が 過当 な 付き合い,カトウナツキガカトウナツキアイ
唐沢の空騒ぎ・・・,3.0,1,唐沢 の 空 騒ぎ,カラサワノソラサワギ
菅野美穂が、缶のみ放置。,3.3,3,菅野 美穂 が 缶 のみ 放置,カンノミホガカンノミホウチ
菊川怜とキッカーは、礼!,4.0,1,菊川 怜 と キッカー は 礼,キクカワレイトキッカーワレイ
窪塚の、エクボ図鑑。,3.0,1,窪 塚 の エクボ 図鑑,クボツカノエクボズカン
倉木麻衣の、暗き舞・・・,3.3,3,倉木 麻衣 の 暗き 舞,クラキアサギヌノクラキマイ
クラムボンの目がくらむ、盆。,3.0,1,クラムボン の 目 が くらむ 盆,クラムボンノメガクラムボン
黒谷友香と、モカ。,3.0,1,黒谷 友香 と モカ,クロタニトモカトモカ
後藤真希が、丸ごとまき散らす!,3.0,1,後藤 真希 が 丸ごと まき散らす,ゴトウマキガマルゴトマキチラス
小西邸の横にして!,4.0,1,小西 邸 の 横 に し て,コニシテイノヨコニシテ
小西真奈美の横に、しまなみ海道!,4.0,1,小西 真奈美 の 横 に しま なみ 海道,コニシマナミノヨコニシマナミカイドウ
浅香唯は朝、痒い・・・,4.0,1,浅香 唯 は 朝 痒い,アサカユイワアサカユイ
浅川マキは、朝、皮むき・・・,2.5,2,浅川 マキ は 朝 皮 むき,アサガワマキワアサカワムキ
浅田信一は、朝、打診。,3.0,1,浅田 信一 は 朝 打診,アサダシンイチワアサダシン
厚見玲衣が「あっ、つみれ!」,3.5,2,厚見 玲 衣 が あっ つみれ,アツミレイコロモガアッツミレ
荒井由実の、荒い弓。,3.0,1,荒井 由実 の 荒い 弓,アライユミノアライユミ
ALFEEと、あるフィーチャリング。,3.0,1,ALFEE と ある フィーチャリング,ALFEEトアルフィーチャリング
いっこく堂が、エンジン1個駆動。,4.0,1,いっ こく 堂 が エンジン 1 個 駆動,イッコクドウガエンジン1コクドウ
今井ちひろの家は、イマイチ広くない。,3.0,1,今井 ちひろ の 家 は イマイチ 広く ない,イマイチヒロノイエワイマイチヒロクナイ
忌野清志郎の今はのう・・・,3.0,1,忌野 清志郎 の 今 は のう,イマワノキヨシロウノイマワノウ
大沢たかおが、尾を触った顔。,4.0,1,大沢 た かお が 尾 を 触っ た 顔,オオサワタカオガオオサワッタカオ
小椋佳のかき氷は、小倉系?,2.0,1,小椋 佳 の かき氷 は 小倉 系,オグラケイノカキゴオリワコクラケイ
沢田研二を触った検事,4.0,1,沢田 研二 を 触っ た 検事,サワダケンジオサワッタケンジ
瀬戸朝香のヘアセット、朝か?,3.0,1,瀬戸 朝香 の ヘア セット 朝 か,セトアサカノヘアセットアサカ
つぶやきシローは、ごま粒焼きシロウト!,2.0,1,つぶやき シロー は ごま 粒 焼き シロウト,ツブヤキシローワゴマツブヤキシロウト
「草加煎餅食べた」「そうか」,2.0,1,草加 煎餅 食べ た そう か,ソウカセンベイタベタソウカ
供養に行くよう,3.0,1,供養 に 行く よう,クヨウニイクヨウ
山でもっと冴える山本紗衣,2.0,1,山 で もっと 冴える 山本 紗 衣,ヤマデモットサエルヤマモトシャコロモ
塗装中に、逃走・・・・・・。,2.0,1,塗装 中 に 逃走,トソウチュウニトウソウ
この戦い、暖かい。,3.6,3,この 戦い 暖かい,コノタタカイアタタカイ
きりたんぽを担保にする。,2.0,1,きり たんぽ を 担保 に する,キリタンポオタンポニスル
唐松に絡まった。,2.0,1,唐松 に 絡まっ た,カラマツニカラマッタ
塗料をバイト料で買う。,2.0,1,塗料 を バイト 料 で 買う,トリョウオバイトリョウデカウ
仏教徒は、不器用だ。,2.0,1,仏教徒 は 不器用 だ,ブッキョウトワブキヨウダ
ホルンを彫るんです。,2.0,1,ホルン を 彫る ん です,ホルンオホルンデス
てんむす食べる天武天皇,2.0,1,てん むす 食べる 天武天皇,テンムスタベルテンムテンノウ
井伊直弼は同じ事、言い直すけん！,4.0,1,井伊 直弼 は 同じ 事 言い直す け ん,イイナオスケワオナジコトイイナオスケン
水のみミキサーを使う水野美紀,3.0,1,水 のみ ミキサー を 使う 水野 美紀,ミズノミミキサーオツカウミズノミキ
見返りを求めるミカエル,2.0,1,見返り を 求める ミ カエル,ミカエリオモトメルミカエル
フビライハンは、エビフライ班。,4.0,1,フビライハン は エビ フライ 班,フビライハンワエビフライハン
ナツメグ食う夏目、Good！,3.5,2,ナツメグ 食う 夏目 Good,ナツメグクウナツメGood
天智天皇、点字打てんの?,3.0,1,天智天皇 点字 打て ん の,テンヂテンノウテンジウテンノ
青木昆陽こんよう～,2.0,1,青木 昆陽 こん よう,アオキコンヨウコンヨウ
道元は最近どげん?,2.0,1,道元 は 最近 ど げん,ドウゲンワサイキンドゲン
日蓮宗は毎日練習,4.0,1,日蓮宗 は 毎日 練習,ニチレンシュウワマイニチレンシュウ
寄り道する藤原頼道,2.0,1,寄り道 する 藤原 頼道,ヨリミチスルフジワラヨリミチ
滝沢馬琴の罰金生活,2.0,1,滝沢 馬琴 の 罰金 生活,タキザワバキンノバッキンセイカツ
後鳥羽上皇は言葉上等,3.0,1,後鳥羽上皇 は 言葉 上等,ゴトバジョウコウワコトバジョウトウ
カイヤ、タイヤ買いや～,3.0,1,カイヤタイヤ 買 いや,カイヤタイヤガイイヤ
殿より友を大事にした、源頼朝,2.0,1,殿 より 友 を 大事 に し た 源 頼朝,シンガリヨリトモオダイジニシタミナモトヨリトモ
最澄は最長記録更新,2.0,1,最澄 は 最長 記録 更新,サイチョウワサイチョウキロクコウシン
双葉亭四迷に指名,2.0,1,双葉 亭 四迷 に 指名,フタバテイシメイニシメイ
インカ帝国が引火,2.0,1,インカ 帝国 が 引火,インカテイコクガインカ
悪人が、あ、九人もいる,2.0,1,悪人 が あ 九 人 も いる,アクニンガアキュウニンモイル
竹の家で豊かな生活をおくる、竹野内豊,2.0,1,竹 の 家 で 豊か な 生活 を おくる 竹 野内 豊,タケノイエデユタカナセイカツオオクルタケノウチユタカ
ハブを省く,2.0,1,ハブ を 省く,ハブオハブク
気管支喘息なのに薬効かんし,2.0,1,気管支 喘息 な のに 薬効 かんし,キカンシゼンソクナノニヤッコウカンシ
女将が愛する狼,3.0,1,女将 が 愛する 狼,オカミガアイスルオオカミ
バーレーンに来たら、不倫ばれん,2.0,1,バーレーン に 来 たら 不倫 ばれん,バーレーンニキタラフリンバレン
ヒトラーをひっとらえろ,3.0,1,ヒトラー を ひっとらえろ,ヒトラーオヒットラエロ
タリンは人足りん,2.0,1,タリン は 人足 りん,タリンワニンソクリン
キトにきっと着く,2.0,1,キト に きっと 着く,キトニキットツク
ココスはここッす!,2.0,1,ココス は ここ ッ す,ココスワココッス
レオタード着る森本レオ,2.0,1,レオタード 着る 森本 レオ,レオタードキルモリモトレオ
2億円は、ここに置く,3.0,1,2 億 円 は ここ に 置く,2オクエンワココニオク
コブクロのエコ袋,4.0,1,コブ クロ の エコ 袋,コブクロノエコブクロ
信長のドアノブ長っ,3.3,3,信長 の ドア ノブ 長 っ,ノブナガノドアノブチョウッ
家康の家安い,3.0,1,家康 の 家 安い,イエヤスノイエヤスイ
コブクロのたんこぶ黒っ!,3.0,1,コブ クロ の たんこぶ 黒 っ,コブクロノタンコブクロッ
原子力委員会は、そげん視力いいんかい?,4.0,1,原子力 委員 会 は そげん 視力 いい ん かい,ゲンシリョクイインカイワソゲンシリョクイインカイ
公正に、こうせぇ!,2.0,1,公正 に こう せ ぇ,コウセイニコウセぇ
非行少年なんか弾こう!,3.0,1,非行 少年 なんか 弾こ う,ヒコウショウネンナンカヒコウ
ゲイ歓迎,3.0,1,ゲイ 歓迎,ゲイカンゲイ
遠回りする生田斗真（いくたとうま）,3.0,1,遠回り する 生田 斗 真 いくた とう ま,トオマワリスルイクタトシンイクタトウマ
立場ない、橘。,3.0,1,立場 ない 橘,タチバナイタチバナ
coccoの国庫,2.0,1,cocco の 国庫,coccoノコッコ
ハーゲンダッツを食べて、スポーツ励んだ,3.0,1,ハーゲンダッツ を 食べ て スポーツ 励ん だ,ハーゲンダッツオタベテスポーツハゲンダ
騎士の起死回生,2.0,1,騎士 の 起死回生,キシノキシカイセイ
モニカのハモニカ,2.0,1,モニカ の ハモニカ,モニカノハモニカ
カブに触って、かぶれた。,2.0,1,カブ に 触っ て かぶれ た,カブニサワッテカブレタ
菅原文太が物を分担,2.0,1,菅原 文太 が 物 を 分担,スガワラブンタガモノオブンタン
クオカード喰おうか,2.0,1,クオカード 喰お う か,クオカードクオウカ
ミミズ喰うみみずく,3.0,1,ミミズ 喰う みみずく,ミミズクウミミズク
市町村で、私、超損!,3.0,1,市町村 で 私 超 損,シチョウソンデワタシチョウソン
イトーヨーカドーでは、伊藤要稼働!,4.0,1,イトーヨーカドー で は 伊藤 要 稼働,イトーヨーカドーデワイトウヨウカドウ
置くだけの奥田家,3.5,2,置く だけ の 奥田 家,オクダケノオクダカ
最新のカプサイシン,4.0,1,最新 の カプサイシン,サイシンノカプサイシン
冒頭に出たボート,3.0,1,冒頭 に 出 た ボート,ボウトウニデタボート
甥を追い抜かす,2.0,1,甥 を 追い抜か す,オイオオイヌカス
ある日のアルフィー,2.5,2,ある 日 の アルフィー,アルヒノアルフィー
カスを貸す,2.0,1,カス を 貸す,カスオカス
豊島園で落とし前つける,3.0,1,豊島園 で 落とし前 つける,トシマエンデオトシマエツケル
皇太子を交代しよう。,3.0,1,皇太子 を 交代 しよ う,コウタイシオコウタイシヨウ
イージス艦に乗るのは、easyっすか？,4.0,1,イージス 艦 に 乗る の は easy っす か,イージスカンニノルノワeasyッスカ
徳川家光の家3つ,3.0,1,徳川 家光 の 家 3 つ,トクガワイエミツノイエ3ツ
マイク、ま、一句どう?,2.0,1,マイク ま 一句 どう,マイクマイックドウ
しゃくなげの花を、釈投げた！,3.0,1,しゃくなげ の 花 を 釈 投げ た,シャクナゲノハナオシャクナゲタ
艦内にいると帰る時間ない,3.0,1,艦内 に いる と 帰る 時間 ない,カンナイニイルトカエルジカンナイ
石狩で医師借りる,3.0,1,石狩 で 医師 借りる,イシカリデイシカリル
カトリックの香取クン,3.0,2,カトリック の 香取 クン,カトリックノカトリクン
ミル貝を見るかい?,2.0,1,ミル 貝 を 見る かい,ミルカイオミルカイ
僕の木刀持つ?,2.0,1,僕 の 木刀 持つ,ボクノボクトウモツ
予防接種する選手呼ぼう,2.0,1,予防 接種 する 選手 呼ぼ う,ヨボウセッシュスルセンシュヨボウ
五輪にでた直後、ご臨終,2.0,1,五輪 に で た 直後 ご 臨終,ゴリンニデタチョクゴゴリンジュウ
白タイツを穿く、城田優,2.0,1,白 タイツ を 穿く 城田 優,シロタイツオハクシロタユウ
大場さん、オーバーラン!,2.0,1,大場 さん オーバーラン,オオバサンオーバーラン
小鉄を更迭,3.0,1,小 鉄 を 更迭,ショウテツオコウテツ
ナイロビには無いロビー,4.0,2,ナイロビ に は 無い ロビー,ナイロビニワナイロビー
うたた寝した後、歌ったね,4.0,1,うたた寝 し た 後 歌っ た ね,ウタタネシタノチウタッタネ
プサンはプーさんだらけ,2.0,1,プサン は プー さん だらけ,プサンワプーサンダラケ
トリノに来たら、肩に鳥乗るの?,2.0,1,トリノ に 来 たら 肩 に 鳥 乗る の,トリノニキタラカタニトリノルノ
葛飾北斎は勝つしかない,3.0,1,葛飾 北斎 は 勝つ しか ない,カツシカホクサイワカツシカナイ
「佐野どこ行った」「さ～の」,3.0,1,佐野 どこ 行っ た さ の,サノドコオコナッタサノ
殴打のオーダー,2.0,1,殴打 の オーダー,オウダノオーダー
コアラ森で子荒しまくり,2.0,1,コアラ 森 で 子 荒し まくり,コアラモリデコアラシマクリ
肥後の竹ひご。,2.0,1,肥後 の 竹 ひご,ヒゴノタケヒゴ
桃太郎も持った蝋燭・・・・・・。,3.0,1,桃太郎 も 持っ た 蝋燭,モモタロウモモッタロウソク
キー落とした、紀伊で。,2.0,1,キー 落とし た 紀伊 で,キーオトシタキイデ
丹波のタンバリン!,2.0,1,丹波 の タンバリン,タンバノタンバリン
播磨で貼りまくる!,2.0,1,播磨 で 貼り まくる,ハリマデハリマクル
障子の不祥事。,2.0,1,障子 の 不祥事,ショウジノフショウジ
因幡でイナバウワー,2.0,1,因幡 で イナバウワー,イナバデイナバウワー
シリコン入れたら、私、離婚!,3.6,5,シリコン 入れ たら 私 離婚,シリコンイレタラワタシリコン
チュートリアルが、リアルに中途採用・・・,2.0,1,チュートリアル が リアル に 中途 採用,チュートリアルガリアルニチュウトサイヨウ
木下優樹菜と、木の下行きな!,4.0,1,木下 優樹 菜 と 木の下 行き な,キノシタユウキサイトキノシタイキナ
箸の絵見てる、はしのえみ。,3.0,1,箸 の 絵 見 てる はし の えみ,ハシノエミテルハシノエミ
上戸彩が、ウェイターや!,3.0,1,上戸 彩 が ウェイター や,ジョウゴイロドリガウェイターヤ
由美かおるの弓香る,3.0,1,由美 かおる の 弓 香る,ユミカオルノユミカオル
握手して悪臭が漂う,1.0,1,握手 し て 悪臭 が 漂う,アクシュシテアクシュウガタダヨウ
メッカでは駄目か?,2.0,1,メッカ で は 駄目 か,メッカデワダメカ
オタワって人おったわ,2.0,1,オタワ って 人 おっ た わ,オタワッテヒトオッタワ
参謀はちびくろサンボ,2.0,1,参謀 は ちび くろ サンボ,サンボウワチビクロサンボ
デブ同士で、ランデブー!,3.0,1,デブ 同士 で ランデブー,デブドウシデランデブー
レーコー淹れを励行・・・・・・。,2.0,1,レーコー 淹 れ を 励行,レーコー淹レオレイコウ
通訳は、通夜来る?,3.0,1,通訳 は 通夜 来る,ツウヤクワツヤクル
温泉が汚染,2.0,1,温泉 が 汚染,オンセンガオセン
訳のわかんない館内案内,3.0,1,訳 の わかん ない 館内 案内,ワケノワカンナイカンナイアンナイ
温度計で「ライオンどけぇ！」,2.0,1,温度 計 で ライオン どけ ぇ,オンドケイデライオンドケぇ
レースカーテン越しにレースカー展示,3.0,2,レース カーテン 越し に レース カー 展示,レースカーテンゴシニレースカーテンジ
牙が黄ばんだ!,2.0,1,牙 が 黄ばん だ,キバガキバンダ
見せしめに、店閉める!,3.0,1,見せしめ に 店 閉める,ミセシメニミセシメル
細菌兵器も最近、平気,4.0,3,細菌 兵器 も 最近 平気,サイキンヘイキモサイキンヘイキ
ボッシュ社の部品は没収,3.0,1,ボッシュ 社 の 部品 は 没収,ボッシュシャノブヒンワボッシュウ
ヨルダンに寄るんだ,2.0,1,ヨルダン に 寄る ん だ,ヨルダンニヨルンダ
矢田亜希子は、ヤダ秋怖いと告白,2.0,1,矢田 亜希子 は ヤダ 秋 怖い と 告白,ヤダアキコワヤダアキコワイトコクハク
犀のサイズは?,2.0,1,犀 の サイズ は,サイノサイズワ
高価な硬貨,2.0,1,高価 な 硬貨,コウカナコウカ
マリちゃん子供にお困り,2.0,1,マリ ちゃん 子供 に お 困り,マリチャンコドモニオコマリ
あんたの子、安泰よ!,3.0,1,あんた の 子安 泰 よ,アンタノコヤスヤスシヨ
家事を進んでやる梶,2.0,1,家事 を 進ん で やる 梶,カジオススンデヤルカジ
麻木さんが好きな浅葱色,2.0,1,麻木 さん が 好き な 浅葱 色,アサギサンガスキナアサツキショク
幕の内を巻くのウチ?,4.0,1,幕の内 を 巻く の ウチ,マクノウチオマクノウチ
都市で年を取るサトシ,2.5,2,都市 で 年 を 取る サトシ,トシデトシオトルサトシ
ウィルスミス、居留守ミス！,2.0,1,ウィルス ミス 居留守 ミス,ウィルスミスイルスミス
5人を誤認逮捕,4.0,1,5 人 を 誤認 逮捕,5ニンオゴニンタイホ
アナが穴に入る,2.0,1,アナ が 穴 に 入る,アナガアナニハイル
イルカが好きな蘇我入鹿,2.0,1,イルカ が 好き な 蘇我入鹿,イルカガスキナソガノイルカ
ヨサコイよ、さぁ来い！,3.0,1,ヨサコイ よ さぁ 来い,ヨサコイヨサァコイ
雨宮塔子の闘魂,3.0,1,雨宮 塔子 の 闘魂,アマミヤトウコノトウコン
「儲かってないね」「もう買ってくれなくて良いよ」,2.0,1,儲かっ て ない ね もう 買っ て くれ なく て 良い よ,モウカッテナイネモウカッテクレナクテヨイヨ
かいせんとうで貝先頭,4.0,1,かいせ ん とう で 貝 先頭,カイセントウデカイセントウ
セコイヤチョコ食べる人、セコいやちょっと！,3.0,1,セコイヤチョコ 食べる 人 セコ いや ちょっと,セコイヤチョコタベルヒトセコイヤチョット
金ちゃんヌードル食べて、欽ちゃんヌードになる?,3.0,1,金 ちゃん ヌードル 食べ て 欽 ちゃん ヌード に なる,キムチャンヌードルタベテ欽チャンヌードニナル
